# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-11-17 12:15:12 -05:00,(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01376307 HUDSON RIVER AT WATER GRANT STREET AT YONKERS NY
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 01376307
#    TS_ID       Parameter Description
#    245339      00010     Temperature, water, degrees Celsius, [HRECOS]
#    246480      00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, [HRECOS]
#    245335      00300     Dissolved oxygen, water, unfiltered, milligrams per liter, [HRECOS]
#    245336      00301     Dissolved oxygen, water, unfiltered, percent of saturation, [HRECOS]
#    245334      00400     pH, water, unfiltered, field, standard units, [HRECOS]
#    245338      63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), [HRECOS]
#    291480      90860     Salinity, water, unfiltered, practical salinity units at 25 degrees Celsius, [HRECOS]
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#     Ssn  Parameter monitored seasonally.
#
agency_cd,site_no,datetime,tz_cd,245339_00010,245339_00010_cd,246480_00095,246480_00095_cd,245335_00300,245335_00300_cd,245336_00301,245336_00301_cd,245334_00400,245334_00400_cd,245338_63680,245338_63680_cd,291480_90860,291480_90860_cd
USGS,01376307,2023-04-01 14:52,EST,7.4,P,3960,P,12.0,P,,,7.9,P,9.0,P,2.1,P
USGS,01376307,2023-04-01 15:07,EST,7.5,P,3990,P,12.0,P,,,8.0,P,9.3,P,2.1,P
USGS,01376307,2023-04-01 15:22,EST,7.9,P,3510,P,12.0,P,,,8.0,P,9.5,P,1.8,P
USGS,01376307,2023-04-01 15:37,EST,7.9,P,3780,P,11.9,P,,,8.0,P,9.5,P,2.0,P
USGS,01376307,2023-04-01 15:52,EST,7.9,P,3370,P,11.9,P,,,8.0,P,9.7,P,1.8,P
USGS,01376307,2023-04-01 16:07,EST,7.7,P,3530,P,12.0,P,,,8.0,P,9.6,P,1.9,P
USGS,01376307,2023-04-01 16:22,EST,7.6,P,3510,P,12.0,P,,,8.0,P,9.2,P,1.8,P
USGS,01376307,2023-04-01 16:37,EST,7.7,P,3390,P,12.0,P,,,8.0,P,9.1,P,1.8,P
USGS,01376307,2023-04-01 16:52,EST,8.4,P,3310,P,11.8,P,,,8.1,P,11.5,P,1.7,P
USGS,01376307,2023-04-01 17:07,EST,8.2,P,3330,P,11.8,P,,,8.1,P,10.8,P,1.7,P
USGS,01376307,2023-04-01 17:22,EST,8.5,P,3290,P,11.8,P,,,8.1,P,12.7,P,1.7,P
USGS,01376307,2023-04-01 17:37,EST,8.4,P,3680,P,11.8,P,,,8.0,P,12.4,P,1.9,P
USGS,01376307,2023-04-01 17:52,EST,8.6,P,3370,P,11.8,P,,,8.1,P,11.3,P,1.8,P
USGS,01376307,2023-04-01 18:07,EST,8.3,P,3580,P,11.8,P,,,8.0,P,14.0,P,1.9,P
USGS,01376307,2023-04-01 18:22,EST,8.2,P,3330,P,11.8,P,,,8.1,P,11.8,P,1.7,P
USGS,01376307,2023-04-01 18:37,EST,8.3,P,3280,P,11.7,P,,,8.1,P,11.8,P,1.7,P
USGS,01376307,2023-04-01 18:52,EST,8.2,P,3240,P,11.8,P,,,8.1,P,9.5,P,1.7,P
USGS,01376307,2023-04-01 19:07,EST,8.3,P,3180,P,11.7,P,,,8.1,P,9.3,P,1.7,P
USGS,01376307,2023-04-01 19:22,EST,8.2,P,3310,P,11.8,P,,,8.1,P,8.9,P,1.7,P
USGS,01376307,2023-04-01 19:37,EST,8.3,P,3450,P,11.7,P,,,8.1,P,12.2,P,1.8,P
USGS,01376307,2023-04-01 19:52,EST,8.1,P,3550,P,11.8,P,,,8.0,P,11.4,P,1.9,P
USGS,01376307,2023-04-01 20:07,EST,8.3,P,3480,P,11.7,P,,,8.0,P,11.4,P,1.8,P
USGS,01376307,2023-04-01 20:22,EST,8.1,P,3660,P,11.8,P,,,8.0,P,10.4,P,1.9,P
USGS,01376307,2023-04-01 20:37,EST,7.9,P,3670,P,11.8,P,,,8.0,P,9.6,P,1.9,P
USGS,01376307,2023-04-01 20:52,EST,8.0,P,3680,P,11.8,P,,,8.0,P,10.6,P,1.9,P
USGS,01376307,2023-04-01 21:07,EST,7.9,P,3710,P,11.8,P,,,8.0,P,9.8,P,2.0,P
USGS,01376307,2023-04-01 21:22,EST,7.8,P,3790,P,11.9,P,,,8.0,P,8.7,P,2.0,P
USGS,01376307,2023-04-01 21:37,EST,7.8,P,3850,P,11.9,P,,,8.0,P,8.9,P,2.0,P
USGS,01376307,2023-04-01 21:52,EST,7.7,P,3730,P,11.9,P,,,8.0,P,8.5,P,2.0,P
USGS,01376307,2023-04-01 22:07,EST,7.6,P,3660,P,11.9,P,,,8.0,P,8.5,P,1.9,P
USGS,01376307,2023-04-01 22:22,EST,7.6,P,3940,P,11.9,P,,,8.0,P,9.2,P,2.1,P
USGS,01376307,2023-04-01 22:37,EST,7.6,P,3820,P,11.9,P,,,8.0,P,9.4,P,2.0,P
USGS,01376307,2023-04-01 22:52,EST,7.6,P,3850,P,11.9,P,,,8.0,P,9.7,P,2.0,P
USGS,01376307,2023-04-01 23:07,EST,7.6,P,4110,P,11.9,P,,,8.0,P,8.6,P,2.2,P
USGS,01376307,2023-04-01 23:22,EST,7.5,P,4080,P,11.9,P,,,8.0,P,9.0,P,2.2,P
USGS,01376307,2023-04-01 23:37,EST,7.4,P,3870,P,11.9,P,,,8.0,P,8.6,P,2.0,P
USGS,01376307,2023-04-01 23:52,EST,7.4,P,4210,P,11.9,P,,,8.0,P,9.1,P,2.2,P
USGS,01376307,2023-04-02 00:07,EST,7.4,P,4440,P,11.9,P,,,7.9,P,10.0,P,2.4,P
USGS,01376307,2023-04-02 00:22,EST,7.3,P,4060,P,11.9,P,,,8.0,P,10.8,P,2.1,P
USGS,01376307,2023-04-02 00:37,EST,7.1,P,4520,P,11.9,P,,,8.0,P,9.4,P,2.4,P
USGS,01376307,2023-04-02 00:52,EST,7.2,P,4990,P,11.8,P,,,7.9,P,10.3,P,2.7,P
USGS,01376307,2023-04-02 01:07,EST,7.1,P,5480,P,11.8,P,,,7.9,P,10.2,P,3.0,P
USGS,01376307,2023-04-02 01:22,EST,7.1,P,5530,P,11.8,P,,,8.0,P,10.7,P,3.0,P
USGS,01376307,2023-04-02 01:37,EST,7.1,P,5440,P,11.8,P,,,8.0,P,12.2,P,2.9,P
USGS,01376307,2023-04-02 01:52,EST,7.1,P,5140,P,11.8,P,,,8.0,P,13.4,P,2.8,P
USGS,01376307,2023-04-02 02:07,EST,7.1,P,4910,P,11.9,P,,,8.0,P,12.7,P,2.6,P
USGS,01376307,2023-04-02 02:22,EST,7.0,P,5130,P,11.9,P,,,8.0,P,12.6,P,2.8,P
USGS,01376307,2023-04-02 02:37,EST,7.0,P,5530,P,11.8,P,,,8.0,P,12.4,P,3.0,P
USGS,01376307,2023-04-02 02:52,EST,7.0,P,5460,P,11.8,P,,,8.0,P,11.2,P,2.9,P
USGS,01376307,2023-04-02 03:07,EST,7.2,P,5350,P,11.8,P,,,8.0,P,11.1,P,2.9,P
USGS,01376307,2023-04-02 03:22,EST,7.3,P,4570,P,11.8,P,,,8.0,P,10.8,P,2.4,P
USGS,01376307,2023-04-02 03:37,EST,7.3,P,4290,P,11.8,P,,,8.0,P,10.4,P,2.3,P
USGS,01376307,2023-04-02 03:52,EST,7.2,P,4160,P,11.9,P,,,8.0,P,10.6,P,2.2,P
USGS,01376307,2023-04-02 04:07,EST,7.0,P,4280,P,12.0,P,,,8.0,P,10.8,P,2.3,P
USGS,01376307,2023-04-02 04:22,EST,7.0,P,4370,P,11.9,P,,,8.0,P,10.7,P,2.3,P
USGS,01376307,2023-04-02 04:37,EST,7.0,P,4530,P,11.9,P,,,8.0,P,11.6,P,2.4,P
USGS,01376307,2023-04-02 04:52,EST,7.0,P,4590,P,11.9,P,,,8.0,P,10.6,P,2.4,P
USGS,01376307,2023-04-02 05:07,EST,6.9,P,4610,P,11.9,P,,,8.0,P,10.8,P,2.5,P
USGS,01376307,2023-04-02 05:22,EST,6.9,P,4760,P,11.9,P,,,8.0,P,11.0,P,2.5,P
USGS,01376307,2023-04-02 05:37,EST,6.9,P,4820,P,11.9,P,,,8.0,P,10.3,P,2.6,P
USGS,01376307,2023-04-02 05:52,EST,6.8,P,4670,P,11.9,P,,,8.0,P,11.3,P,2.5,P
USGS,01376307,2023-04-02 06:07,EST,6.8,P,4670,P,11.9,P,,,8.0,P,10.9,P,2.5,P
USGS,01376307,2023-04-02 06:22,EST,6.8,P,4320,P,12.0,P,,,8.0,P,9.6,P,2.3,P
USGS,01376307,2023-04-02 06:37,EST,6.8,P,4200,P,12.0,P,,,8.0,P,10.2,P,2.2,P
USGS,01376307,2023-04-02 06:52,EST,6.8,P,4170,P,12.0,P,,,8.0,P,10.1,P,2.2,P
USGS,01376307,2023-04-02 07:07,EST,6.8,P,4210,P,12.0,P,,,8.0,P,10.1,P,2.2,P
USGS,01376307,2023-04-02 07:22,EST,6.8,P,4200,P,12.0,P,,,8.0,P,10.3,P,2.2,P
USGS,01376307,2023-04-02 07:37,EST,6.7,P,4260,P,12.0,P,,,8.0,P,11.9,P,2.3,P
USGS,01376307,2023-04-02 07:52,EST,6.8,P,4280,P,12.0,P,,,8.0,P,11.6,P,2.3,P
USGS,01376307,2023-04-02 08:07,EST,6.8,P,4330,P,12.0,P,,,8.0,P,10.6,P,2.3,P
USGS,01376307,2023-04-02 08:22,EST,6.8,P,4340,P,12.0,P,,,8.0,P,10.6,P,2.3,P
USGS,01376307,2023-04-02 08:37,EST,6.8,P,4420,P,12.0,P,,,8.0,P,10.3,P,2.3,P
USGS,01376307,2023-04-02 08:52,EST,6.8,P,4360,P,12.0,P,,,8.0,P,11.4,P,2.3,P
USGS,01376307,2023-04-02 09:07,EST,6.8,P,4560,P,11.9,P,,,8.0,P,10.9,P,2.4,P
USGS,01376307,2023-04-02 09:22,EST,6.9,P,4610,P,12.0,P,,,8.0,P,10.0,P,2.5,P
USGS,01376307,2023-04-02 09:37,EST,6.9,P,4820,P,11.9,P,,,8.0,P,10.9,P,2.6,P
USGS,01376307,2023-04-02 09:52,EST,6.9,P,4960,P,11.9,P,,,8.0,P,11.7,P,2.7,P
USGS,01376307,2023-04-02 10:07,EST,6.9,P,4610,P,11.9,P,,,8.0,P,13.5,P,2.5,P
USGS,01376307,2023-04-02 10:22,EST,6.9,P,4750,P,11.9,P,,,8.0,P,11.7,P,2.5,P
USGS,01376307,2023-04-02 10:37,EST,7.0,P,5040,P,11.9,P,,,8.0,P,12.2,P,2.7,P
USGS,01376307,2023-04-02 10:52,EST,7.0,P,5220,P,11.9,P,,,8.0,P,11.9,P,2.8,P
USGS,01376307,2023-04-02 11:07,EST,7.0,P,5340,P,11.9,P,,,8.0,P,12.6,P,2.9,P
USGS,01376307,2023-04-02 11:22,EST,7.1,P,5260,P,11.9,P,,,8.0,P,13.3,P,2.8,P
USGS,01376307,2023-04-02 11:37,EST,7.2,P,5470,P,11.9,P,,,8.0,P,13.6,P,3.0,P
USGS,01376307,2023-04-02 11:52,EST,7.2,P,5330,P,11.9,P,,,8.0,P,13.7,P,2.9,P
USGS,01376307,2023-04-02 12:07,EST,7.2,P,5800,P,11.8,P,,,8.0,P,15.0,P,3.1,P
USGS,01376307,2023-04-02 12:22,EST,7.2,P,5730,P,11.8,P,,,8.0,P,15.6,P,3.1,P
USGS,01376307,2023-04-02 12:37,EST,7.3,P,5640,P,11.8,P,,,8.0,P,16.6,P,3.0,P
USGS,01376307,2023-04-02 12:52,EST,7.3,P,5580,P,11.8,P,,,8.0,P,16.2,P,3.0,P
USGS,01376307,2023-04-02 13:07,EST,7.3,P,5690,P,11.8,P,,,8.0,P,16.1,P,3.1,P
USGS,01376307,2023-04-02 13:22,EST,7.3,P,5880,P,11.8,P,,,8.0,P,15.6,P,3.2,P
USGS,01376307,2023-04-02 13:37,EST,7.3,P,6220,P,11.8,P,,,8.0,P,15.1,P,3.4,P
USGS,01376307,2023-04-02 13:52,EST,7.3,P,6560,P,11.8,P,,,8.0,P,14.2,P,3.6,P
USGS,01376307,2023-04-02 14:07,EST,7.3,P,6150,P,11.8,P,,,8.0,P,14.1,P,3.3,P
USGS,01376307,2023-04-02 14:22,EST,7.5,P,6130,P,11.8,P,,,8.0,P,13.2,P,3.3,P
USGS,01376307,2023-04-02 14:37,EST,7.5,P,6080,P,11.8,P,,,8.0,P,12.9,P,3.3,P
USGS,01376307,2023-04-02 14:52,EST,7.9,P,5590,P,11.7,P,,,8.1,P,11.6,P,3.0,P
USGS,01376307,2023-04-02 15:07,EST,7.6,P,5790,P,11.8,P,,,8.0,P,11.2,P,3.1,P
USGS,01376307,2023-04-02 15:22,EST,7.3,P,5300,P,11.9,P,,,8.0,P,13.2,P,2.9,P
USGS,01376307,2023-04-02 15:37,EST,7.3,P,5370,P,11.9,P,,,8.0,P,12.6,P,2.9,P
USGS,01376307,2023-04-02 15:52,EST,7.5,P,4280,P,11.9,P,,,8.0,P,13.4,P,2.3,P
USGS,01376307,2023-04-02 16:07,EST,7.7,P,3400,P,12.0,P,,,8.0,P,13.8,P,1.8,P
USGS,01376307,2023-04-02 16:22,EST,7.7,P,3680,P,12.0,P,,,8.0,P,14.1,P,1.9,P
USGS,01376307,2023-04-02 16:37,EST,7.7,P,3930,P,12.0,P,,,8.0,P,13.7,P,2.1,P
USGS,01376307,2023-04-02 16:52,EST,7.8,P,3830,P,12.0,P,,,8.0,P,13.4,P,2.0,P
USGS,01376307,2023-04-02 17:07,EST,7.7,P,3880,P,12.0,P,,,8.0,P,12.2,P,2.0,P
USGS,01376307,2023-04-02 17:22,EST,7.9,P,3420,P,12.0,P,,,8.1,P,12.7,P,1.8,P
USGS,01376307,2023-04-02 17:37,EST,8.3,P,3620,P,11.8,P,,,8.2,P,11.2,P,1.9,P
USGS,01376307,2023-04-02 17:52,EST,8.1,P,3770,P,11.8,P,,,8.1,P,11.9,P,2.0,P
USGS,01376307,2023-04-02 18:07,EST,7.8,P,3890,P,11.9,P,,,8.1,P,12.2,P,2.1,P
USGS,01376307,2023-04-02 18:22,EST,8.0,P,4020,P,11.8,P,,,8.1,P,11.6,P,2.1,P
USGS,01376307,2023-04-02 18:37,EST,8.0,P,4310,P,11.8,P,,,8.1,P,10.8,P,2.3,P
USGS,01376307,2023-04-02 18:52,EST,7.9,P,4360,P,11.8,P,,,8.1,P,10.5,P,2.3,P
USGS,01376307,2023-04-02 19:07,EST,7.9,P,4300,P,11.8,P,,,8.0,P,10.2,P,2.3,P
USGS,01376307,2023-04-02 19:22,EST,7.9,P,4330,P,11.8,P,,,8.0,P,10.4,P,2.3,P
USGS,01376307,2023-04-02 19:37,EST,7.9,P,4410,P,11.7,P,,,8.0,P,10.5,P,2.3,P
USGS,01376307,2023-04-02 19:52,EST,7.8,P,4520,P,11.7,P,,,8.0,P,10.8,P,2.4,P
USGS,01376307,2023-04-02 20:07,EST,7.8,P,4520,P,11.7,P,,,8.1,P,10.0,P,2.4,P
USGS,01376307,2023-04-02 20:22,EST,7.7,P,4980,P,11.7,P,,,8.0,P,10.0,P,2.7,P
USGS,01376307,2023-04-02 20:37,EST,7.6,P,5330,P,11.8,P,,,8.0,P,8.8,P,2.9,P
USGS,01376307,2023-04-02 20:52,EST,7.4,P,5680,P,11.8,P,,,8.0,P,10.7,P,3.1,P
USGS,01376307,2023-04-02 21:07,EST,7.5,P,5100,P,11.8,P,,,8.0,P,10.2,P,2.7,P
USGS,01376307,2023-04-02 21:22,EST,7.4,P,5520,P,11.8,P,,,8.0,P,9.0,P,3.0,P
USGS,01376307,2023-04-02 21:37,EST,7.3,P,5900,P,11.8,P,,,8.0,P,10.0,P,3.2,P
USGS,01376307,2023-04-02 21:52,EST,7.4,P,5920,P,11.7,P,,,8.0,P,10.5,P,3.2,P
USGS,01376307,2023-04-02 22:07,EST,7.3,P,5600,P,11.7,P,,,8.0,P,9.9,P,3.0,P
USGS,01376307,2023-04-02 22:22,EST,7.2,P,5990,P,11.8,P,,,8.0,P,8.2,P,3.3,P
USGS,01376307,2023-04-02 22:37,EST,7.2,P,6080,P,11.8,P,,,8.0,P,8.0,P,3.3,P
USGS,01376307,2023-04-02 22:52,EST,7.1,P,6250,P,11.8,P,,,8.0,P,8.1,P,3.4,P
USGS,01376307,2023-04-02 23:07,EST,7.2,P,6130,P,11.8,P,,,8.0,P,9.7,P,3.3,P
USGS,01376307,2023-04-02 23:22,EST,7.1,P,6170,P,11.8,P,,,8.0,P,9.4,P,3.4,P
USGS,01376307,2023-04-02 23:37,EST,7.2,P,6800,P,11.7,P,,,8.0,P,11.1,P,3.7,P
USGS,01376307,2023-04-02 23:52,EST,7.1,P,6620,P,11.7,P,,,8.0,P,10.3,P,3.6,P
USGS,01376307,2023-04-03 00:07,EST,7.2,P,7400,P,11.6,P,,,8.0,P,10.5,P,4.1,P
USGS,01376307,2023-04-03 00:22,EST,7.1,P,7200,P,11.6,P,,,8.0,P,10.0,P,4.0,P
USGS,01376307,2023-04-03 00:37,EST,7.1,P,6260,P,11.8,P,,,8.0,P,9.7,P,3.4,P
USGS,01376307,2023-04-03 00:52,EST,7.0,P,6520,P,11.8,P,,,8.0,P,10.8,P,3.6,P
USGS,01376307,2023-04-03 01:07,EST,7.0,P,6660,P,11.7,P,,,8.0,P,11.1,P,3.6,P
USGS,01376307,2023-04-03 01:22,EST,7.0,P,6670,P,11.7,P,,,8.0,P,10.6,P,3.6,P
USGS,01376307,2023-04-03 01:37,EST,7.0,P,6850,P,11.7,P,,,8.0,P,10.3,P,3.8,P
USGS,01376307,2023-04-03 01:52,EST,7.0,P,6850,P,11.7,P,,,8.0,P,9.9,P,3.7,P
USGS,01376307,2023-04-03 02:07,EST,6.9,P,6060,P,11.8,P,,,8.0,P,9.8,P,3.3,P
USGS,01376307,2023-04-03 02:22,EST,6.9,P,6510,P,11.8,P,,,8.0,P,10.1,P,3.6,P
USGS,01376307,2023-04-03 02:37,EST,6.9,P,6550,P,11.8,P,,,8.0,P,9.7,P,3.6,P
USGS,01376307,2023-04-03 02:52,EST,6.9,P,6750,P,11.8,P,,,8.0,P,9.9,P,3.7,P
USGS,01376307,2023-04-03 03:07,EST,6.9,P,6900,P,11.7,P,,,8.0,P,9.6,P,3.8,P
USGS,01376307,2023-04-03 03:22,EST,6.9,P,6540,P,11.8,P,,,8.0,P,9.4,P,3.6,P
USGS,01376307,2023-04-03 03:37,EST,6.8,P,6400,P,11.8,P,,,8.0,P,8.4,P,3.5,P
USGS,01376307,2023-04-03 03:52,EST,6.8,P,5810,P,11.8,P,,,8.0,P,9.6,P,3.1,P
USGS,01376307,2023-04-03 04:07,EST,6.9,P,5740,P,11.8,P,,,8.0,P,9.3,P,3.1,P
USGS,01376307,2023-04-03 04:22,EST,6.9,P,5860,P,11.8,P,,,8.0,P,9.1,P,3.2,P
USGS,01376307,2023-04-03 04:37,EST,6.9,P,5870,P,11.8,P,,,8.0,P,8.7,P,3.2,P
USGS,01376307,2023-04-03 04:52,EST,7.0,P,5760,P,11.8,P,,,8.0,P,8.7,P,3.1,P
USGS,01376307,2023-04-03 05:07,EST,7.0,P,5750,P,11.7,P,,,8.0,P,8.8,P,3.1,P
USGS,01376307,2023-04-03 05:22,EST,6.9,P,5910,P,11.7,P,,,8.0,P,9.2,P,3.2,P
USGS,01376307,2023-04-03 05:37,EST,7.0,P,5910,P,11.7,P,,,8.0,P,9.4,P,3.2,P
USGS,01376307,2023-04-03 05:52,EST,7.0,P,6400,P,11.7,P,,,8.0,P,8.8,P,3.5,P
USGS,01376307,2023-04-03 06:07,EST,7.1,P,6950,P,11.6,P,,,8.0,P,8.6,P,3.8,P
USGS,01376307,2023-04-03 06:22,EST,7.1,P,6810,P,11.6,P,,,8.0,P,8.7,P,3.7,P
USGS,01376307,2023-04-03 06:37,EST,7.0,P,6610,P,11.6,P,,,8.0,P,9.0,P,3.6,P
USGS,01376307,2023-04-03 06:52,EST,7.1,P,6900,P,11.6,P,,,8.0,P,8.8,P,3.8,P
USGS,01376307,2023-04-03 07:07,EST,7.1,P,6780,P,11.6,P,,,8.0,P,8.0,P,3.7,P
USGS,01376307,2023-04-03 07:22,EST,7.0,P,6790,P,11.6,P,,,8.0,P,7.8,P,3.7,P
USGS,01376307,2023-04-03 07:37,EST,7.0,P,6750,P,11.7,P,,,8.0,P,7.8,P,3.7,P
USGS,01376307,2023-04-03 07:52,EST,6.9,P,6920,P,11.6,P,,,8.0,P,8.6,P,3.8,P
USGS,01376307,2023-04-03 08:07,EST,6.9,P,6800,P,11.7,P,,,8.0,P,8.0,P,3.7,P
USGS,01376307,2023-04-03 08:22,EST,6.9,P,7120,P,11.7,P,,,8.0,P,8.0,P,3.9,P
USGS,01376307,2023-04-03 08:37,EST,6.9,P,7260,P,11.7,P,,,8.0,P,7.9,P,4.0,P
USGS,01376307,2023-04-03 08:52,EST,6.9,P,7210,P,11.6,P,,,8.0,P,8.4,P,4.0,P
USGS,01376307,2023-04-03 09:07,EST,7.0,P,7210,P,11.6,P,,,8.0,P,8.2,P,4.0,P
USGS,01376307,2023-04-03 09:22,EST,7.1,P,7090,P,11.6,P,,,8.0,P,7.9,P,3.9,P
USGS,01376307,2023-04-03 09:37,EST,7.3,P,7260,P,11.7,P,,,8.0,P,7.6,P,4.0,P
USGS,01376307,2023-04-03 09:52,EST,7.3,P,7380,P,11.7,P,,,8.0,P,7.2,P,4.1,P
USGS,01376307,2023-04-03 10:07,EST,7.4,P,7310,P,11.7,P,,,8.0,P,7.5,P,4.0,P
USGS,01376307,2023-04-03 10:22,EST,7.6,P,6750,P,11.8,P,,,8.0,P,7.8,P,3.7,P
USGS,01376307,2023-04-03 10:37,EST,7.7,P,6840,P,11.8,P,,,8.0,P,7.5,P,3.7,P
USGS,01376307,2023-04-03 10:52,EST,7.6,P,6930,P,11.8,P,,,8.0,P,7.7,P,3.8,P
USGS,01376307,2023-04-03 11:07,EST,7.6,P,6710,P,11.8,P,,,8.0,P,9.0,P,3.7,P
USGS,01376307,2023-04-03 11:22,EST,7.7,P,6630,P,11.8,P,,,8.0,P,8.0,P,3.6,P
USGS,01376307,2023-04-03 11:37,EST,7.7,P,6950,P,11.8,P,,,8.0,P,9.2,P,3.8,P
USGS,01376307,2023-04-03 11:52,EST,7.6,P,6440,P,11.8,P,,,8.0,P,9.1,P,3.5,P
USGS,01376307,2023-04-03 12:07,EST,7.8,P,6830,P,11.8,P,,,8.0,P,9.9,P,3.7,P
USGS,01376307,2023-04-03 12:22,EST,7.9,P,6570,P,11.8,P,,,8.0,P,9.1,P,3.6,P
USGS,01376307,2023-04-03 12:37,EST,8.0,P,7240,P,11.7,P,,,8.0,P,11.0,P,4.0,P
USGS,01376307,2023-04-03 12:52,EST,8.0,P,7190,P,11.7,P,,,8.0,P,11.9,P,3.9,P
USGS,01376307,2023-04-03 13:07,EST,8.0,P,7830,P,11.7,P,,,8.0,P,10.5,P,4.3,P
USGS,01376307,2023-04-03 13:22,EST,8.2,P,7180,P,11.7,P,,,8.0,P,9.9,P,3.9,P
USGS,01376307,2023-04-03 13:37,EST,8.1,P,7510,P,11.7,P,,,8.0,P,11.8,P,4.1,P
USGS,01376307,2023-04-03 13:52,EST,8.1,P,7450,P,11.7,P,,,8.0,P,10.5,P,4.1,P
USGS,01376307,2023-04-03 14:07,EST,8.1,P,7290,P,11.7,P,,,8.0,P,11.1,P,4.0,P
USGS,01376307,2023-04-03 14:22,EST,8.2,P,7520,P,11.7,P,,,8.0,P,13.4,P,4.1,P
USGS,01376307,2023-04-03 14:37,EST,8.2,P,7660,P,11.6,P,,,8.0,P,11.4,P,4.2,P
USGS,01376307,2023-04-03 14:52,EST,8.2,P,7170,P,11.7,P,,,8.0,P,11.5,P,3.9,P
USGS,01376307,2023-04-03 15:07,EST,8.2,P,6540,P,11.7,P,,,8.0,P,12.0,P,3.6,P
USGS,01376307,2023-04-03 15:22,EST,8.2,P,6840,P,11.7,P,,,8.0,P,12.3,P,3.7,P
USGS,01376307,2023-04-03 15:37,EST,8.2,P,6690,P,11.7,P,,,8.0,P,12.4,P,3.7,P
USGS,01376307,2023-04-03 15:52,EST,8.2,P,6990,P,11.6,P,,,8.0,P,12.1,P,3.8,P
USGS,01376307,2023-04-03 16:07,EST,8.2,P,7140,P,11.6,P,,,8.0,P,11.9,P,3.9,P
USGS,01376307,2023-04-03 16:22,EST,8.9,P,6290,P,11.6,P,,,8.3,P,11.6,P,3.4,P
USGS,01376307,2023-04-03 16:37,EST,8.7,P,7330,P,11.5,P,,,8.0,P,12.7,P,4.0,P
USGS,01376307,2023-04-03 16:52,EST,9.0,P,6980,P,11.5,P,,,8.1,P,19.4,P,3.8,P
USGS,01376307,2023-04-03 17:07,EST,8.6,P,7250,P,11.6,P,,,8.1,P,10.9,P,4.0,P
USGS,01376307,2023-04-03 17:22,EST,8.8,P,7090,P,11.5,P,,,8.1,P,11.0,P,3.9,P
USGS,01376307,2023-04-03 17:37,EST,8.8,P,6150,P,11.6,P,,,8.3,P,12.5,P,3.3,P
USGS,01376307,2023-04-03 17:52,EST,8.1,P,6500,P,11.6,P,,,8.0,P,11.6,P,3.5,P
USGS,01376307,2023-04-03 18:07,EST,8.0,P,6180,P,11.7,P,,,8.0,P,10.8,P,3.4,P
USGS,01376307,2023-04-03 18:22,EST,8.1,P,5530,P,11.7,P,,,8.2,P,9.0,P,3.0,P
USGS,01376307,2023-04-03 18:37,EST,8.0,P,6290,P,11.7,P,,,8.0,P,10.1,P,3.4,P
USGS,01376307,2023-04-03 18:52,EST,8.6,P,6540,P,11.5,P,,,8.1,P,9.9,P,3.6,P
USGS,01376307,2023-04-03 19:07,EST,9.0,P,5530,P,11.4,P,,,8.3,P,10.3,P,3.0,P
USGS,01376307,2023-04-03 19:22,EST,8.6,P,5890,P,11.5,P,,,8.2,P,9.9,P,3.2,P
USGS,01376307,2023-04-03 19:37,EST,8.5,P,6250,P,11.5,P,,,8.1,P,9.7,P,3.4,P
USGS,01376307,2023-04-03 19:52,EST,8.5,P,6330,P,11.5,P,,,8.1,P,9.9,P,3.4,P
USGS,01376307,2023-04-03 20:07,EST,8.3,P,6430,P,11.5,P,,,8.1,P,9.5,P,3.5,P
USGS,01376307,2023-04-03 20:22,EST,8.3,P,6170,P,11.5,P,,,8.1,P,9.2,P,3.4,P
USGS,01376307,2023-04-03 20:37,EST,8.2,P,6480,P,11.6,P,,,8.0,P,9.6,P,3.5,P
USGS,01376307,2023-04-03 20:52,EST,8.2,P,6670,P,11.6,P,,,8.0,P,10.1,P,3.6,P
USGS,01376307,2023-04-03 21:07,EST,8.2,P,6820,P,11.6,P,,,8.0,P,8.9,P,3.7,P
USGS,01376307,2023-04-03 21:22,EST,8.1,P,6910,P,11.6,P,,,8.0,P,9.8,P,3.8,P
USGS,01376307,2023-04-03 21:37,EST,8.0,P,7050,P,11.6,P,,,8.0,P,10.3,P,3.9,P
USGS,01376307,2023-04-03 21:52,EST,8.0,P,7120,P,11.6,P,,,8.0,P,9.2,P,3.9,P
